"site_year","Year.x","SiteID.x","State","County","Town","Zone","Crop","Date","cdd","cp","cdd2","cp2","Lat","Long","WDn","WLDn","TotDn","WSg","WLSg","Totsg","WRp","WlRp","TotRp","Wsa","Wlsa","TotSa","WMd","WlMd","TotMd","WRm","WlRm","TotRm","WMfc","MlMfc","TotMfc","Wse","WlSe","TotSe","WAm","WlAm","TotAm","Wri","WlRi","TotRi","TotAph.N","Nymph","TotAph","OThers","ring","Year.y","SiteID.y","variable","value"
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,1000,2013,62,"Evergreen.Forests",0.494814779
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,500,2013,62,"Evergreen.Forests",0.506699485
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,4000,2013,62,"Dry.Beans",0.005658503
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,3500,2013,62,"Dry.Beans",0.000380367
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,3000,2013,62,"Dry.Beans",0.005596997
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,2500,2013,62,"Dry.Beans",0.00424195
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,2000,2013,62,"Dry.Beans",0
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,1500,2013,62,"Dry.Beans",0
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,1000,2013,62,"Dry.Beans",0
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,500,2013,62,"Dry.Beans",0
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,4000,2013,62,"Developed.Low.Intensity",0.015563212
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,3500,2013,62,"Developed.Low.Intensity",0.000853473
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,3000,2013,62,"Developed.Low.Intensity",0
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,2500,2013,62,"Developed.Low.Intensity",0
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,2000,2013,62,"Developed.Low.Intensity",0
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,1500,2013,62,"Developed.Low.Intensity",0
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,1000,2013,62,"Developed.Low.Intensity",0.004155802
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,500,2013,62,"Developed.Low.Intensity",0
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,4000,2013,62,"Shrubland",0.001057591
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,3500,2013,62,"Shrubland",0.002652153
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,3000,2013,62,"Shrubland",0.003176432
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,2500,2013,62,"Shrubland",0.001658119
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,2000,2013,62,"Shrubland",0.001781016
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,1500,2013,62,"Shrubland",0.004986918
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,1000,2013,62,"Shrubland",0
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,500,2013,62,"Shrubland",0
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,4000,2013,62,"Oats",0.002570172
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,3500,2013,62,"Oats",0.003295095
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,3000,2013,62,"Oats",0.001772046
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,2500,2013,62,"Oats",0.001385112
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,2000,2013,62,"Oats",0.001781037
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,1500,2013,62,"Oats",0.002493466
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,1000,2013,62,"Oats",0
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,500,2013,62,"Oats",0
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,4000,2013,62,"Herbaceous.Wetlands",0.066393767
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,3500,2013,62,"Herbaceous.Wetlands",0.061048497
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,3000,2013,62,"Herbaceous.Wetlands",0.063498868
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,2500,2013,62,"Herbaceous.Wetlands",0.064640091
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,2000,2013,62,"Herbaceous.Wetlands",0.024476266
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,1500,2013,62,"Herbaceous.Wetlands",0
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,1000,2013,62,"Herbaceous.Wetlands",0
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,500,2013,62,"Herbaceous.Wetlands",0
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,4000,2013,62,"Sod.Grass.Seed",0.001713847
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,3500,2013,62,"Sod.Grass.Seed",0.000445166
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,3000,2013,62,"Sod.Grass.Seed",0.005798998
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,2500,2013,62,"Sod.Grass.Seed",0.012411316
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,2000,2013,62,"Sod.Grass.Seed",0.00260092
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,1500,2013,62,"Sod.Grass.Seed",0
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,1000,2013,62,"Sod.Grass.Seed",0
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,500,2013,62,"Sod.Grass.Seed",0
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,4000,2013,62,"Alfafa",0.050230694
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,3500,2013,62,"Alfafa",0.075567924
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,3000,2013,62,"Alfafa",0.004289992
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,2500,2013,62,"Alfafa",0
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,2000,2013,62,"Alfafa",0
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,1500,2013,62,"Alfafa",0
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,1000,2013,62,"Alfafa",0
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,500,2013,62,"Alfafa",0
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,4000,2013,62,"Deciduous.Forest",0
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,3500,2013,62,"Deciduous.Forest",0
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,3000,2013,62,"Deciduous.Forest",0
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,2500,2013,62,"Deciduous.Forest",0
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,2000,2013,62,"Deciduous.Forest",0
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,1500,2013,62,"Deciduous.Forest",0
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,1000,2013,62,"Deciduous.Forest",0.016623183
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,500,2013,62,"Deciduous.Forest",0
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,4000,2013,62,"Triticale",0
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,3500,2013,62,"Triticale",0
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,3000,2013,62,"Triticale",0
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,2500,2013,62,"Triticale",0
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,2000,2013,62,"Triticale",0
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,1500,2013,62,"Triticale",0
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,1000,2013,62,"Triticale",0.004155802
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,500,2013,62,"Triticale",0
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,4000,2013,62,"Woodly.Wetlands",0.000856712
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,3500,2013,62,"Woodly.Wetlands",0
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,3000,2013,62,"Woodly.Wetlands",0
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,2500,2013,62,"Woodly.Wetlands",0
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,2000,2013,62,"Woodly.Wetlands",0
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,1500,2013,62,"Woodly.Wetlands",0
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,1000,2013,62,"Woodly.Wetlands",0
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,500,2013,62,"Woodly.Wetlands",0
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,4000,2013,62,"Cherries",0.028763467
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,3500,2013,62,"Cherries",0.024324685
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,3000,2013,62,"Cherries",0
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,2500,2013,62,"Cherries",0
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,2000,2013,62,"Cherries",0
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,1500,2013,62,"Cherries",0
"2013_62",2013,62,"Washington","Grant","Quincy",3,"WW","6/6/13",742.05,55.8,741.55,55.8,47.032621,-119.77038,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,1000,2013,62,"Cherries",0
