site_year,Year,SiteID.x,State,County,Town,Zone,Crop,Date,cdd,cp,cdd2,cp2,Lat,Long,WDn,WLDn,TotDn,WSg,WLSg,Totsg,WRp,WlRp,TotRp,Wsa,Wlsa,TotSa,WMd,WlMd,TotMd,WRm,WlRm,TotRm,WMfc,MlMfc,TotMfc,Wse,WlSe,TotSe,WAm,WlAm,TotAm,Wri,WlRi,TotRi,TotAph.N,Nymph,TotAph,OThers,X,ringfinal,SiteID.y,Spring Wheat,Grass/Pasture/Non-Agricultural,Winter Wheat,Barley,Dry Beans,Peas,Lentils,Developed/Open Space,Shrubland,Grassland Herbaceous,Fallow/Idle Cropland,Developed/Low Intensity,Oats,Herbaceous Wetlands,Sod/Grass Seed,Deciduous Forest,Alfalfa,Pasture/Hay,Other Hay/Non Alfalfa,Developed/Med Intensity,Apples,Evergreen Forest,Developed/High Intensity,Triticale,Canola,Sweet Corn,Potatoes,Asparagus,Corn,Sugarbeets,Onions,Woody Wetlands,Grapes,Carrots,Cherries,Herbs,Flaxseed,Other Crops,Barren,Open Water,Sunflower,Rape Seed,Grassland/Pasture,Camelina,Pumpkins,Safflower,Mustard,Mixed Forest,Clover/Wildflowers,Other Tree Crops,Blueberries,Plums,Rye,Mint
2014_43,2014,43,Oregon,Umatilla,Milton- Freewater,4,WW,5/15/14,493.7,265,510.7,264,45.873152,-118.357682,0,0,0,0,0,0,0,0,0,1,6,7,0,1,1,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,24,0,24,1,129,4000,2014_43,0.00258271,NA,0.301186045,NA,0,0.011467827,NA,0.047617064,0.174206544,NA,0.391203257,0,NA,0,0.00327795,0.000860971,0.013050396,NA,0.000859615,NA,0.000860948,0.001721904,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006147492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.044957276,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
2014_43,2014,43,Oregon,Umatilla,Milton- Freewater,4,WW,5/15/14,493.7,265,510.7,264,45.873152,-118.357682,0,0,0,0,0,0,0,0,0,1,6,7,0,1,1,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,24,0,24,1,130,3500,2014_43,0,NA,0.417375752,NA,0.002631123,0.028522041,NA,0.042067285,0.15658669,NA,0.269857099,0,NA,0,0.000214676,0.000966814,0.022072397,NA,0.005800595,NA,6.18145E-05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001797883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.052045831,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
2014_43,2014,43,Oregon,Umatilla,Milton- Freewater,4,WW,5/15/14,493.7,265,510.7,264,45.873152,-118.357682,0,0,0,0,0,0,0,0,0,1,6,7,0,1,1,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,24,0,24,1,131,3000,2014_43,0.002285289,NA,0.390175574,NA,0.000318233,0.156770704,NA,0.050263491,0.103748596,NA,0.194650085,0.004135856,NA,0.002285329,0.00110901,0,0.030050323,NA,0.002285474,NA,0.002212427,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.058566863,NA,NA,NA,NA,NA,NA,NA,NA,0.001142747,NA,NA
2014_43,2014,43,Oregon,Umatilla,Milton- Freewater,4,WW,5/15/14,493.7,265,510.7,264,45.873152,-118.357682,0,0,0,0,0,0,0,0,0,1,6,7,0,1,1,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,24,0,24,1,132,2500,2014_43,0,NA,0.359663618,NA,0,0.227210118,NA,0.048992799,0.132271925,NA,0.21472597,0.001928432,NA,0,0,0,0.009565877,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005641262,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
2014_43,2014,43,Oregon,Umatilla,Milton- Freewater,4,WW,5/15/14,493.7,265,510.7,264,45.873152,-118.357682,0,0,0,0,0,0,0,0,0,1,6,7,0,1,1,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,24,0,24,1,133,2000,2014_43,0.005224915,NA,0.326721849,NA,0,0.257315271,NA,0,0.08904458,NA,0.306205505,0,NA,0,0,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01548788,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
2014_43,2014,43,Oregon,Umatilla,Milton- Freewater,4,WW,5/15/14,493.7,265,510.7,264,45.873152,-118.357682,0,0,0,0,0,0,0,0,0,1,6,7,0,1,1,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,24,0,24,1,134,1500,2014_43,0.002749671,NA,0.202946287,NA,0,0.367642209,NA,0,0.122887329,NA,0.286862072,0,NA,0,0,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.016912432,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
2014_43,2014,43,Oregon,Umatilla,Milton- Freewater,4,WW,5/15/14,493.7,265,510.7,264,45.873152,-118.357682,0,0,0,0,0,0,0,0,0,1,6,7,0,1,1,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,24,0,24,1,135,1000,2014_43,0,NA,0.087170938,NA,0,0.567358877,NA,0,0.196029837,NA,0.084289385,0,NA,0,0,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.065150962,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
2014_43,2014,43,Oregon,Umatilla,Milton- Freewater,4,WW,5/15/14,493.7,265,510.7,264,45.873152,-118.357682,0,0,0,0,0,0,0,0,0,1,6,7,0,1,1,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,24,0,24,1,136,500,2014_43,0,NA,0.138010067,NA,0,0.672519484,NA,0,0.010627048,NA,0.140147963,0,NA,0,0,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.038695438,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
2014_44,2014,44,Washington,Klickitat,Bickleton,4,WW,5/27/14,378.9,206.4,384.55,206.3,45.981606,-120.240478,0,0,0,0,0,0,0,0,0,1,5,6,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,137,4000,2014_44,0.372315942,NA,0.339917922,NA,NA,NA,NA,0.004881104,0.26499099,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0.005456354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.012437688,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
2014_44,2014,44,Washington,Klickitat,Bickleton,4,WW,5/27/14,378.9,206.4,384.55,206.3,45.981606,-120.240478,0,0,0,0,0,0,0,0,0,1,5,6,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,138,3500,2014_44,0.471651713,NA,0.263695615,NA,NA,NA,NA,0.009698762,0.22406832,NA,0.000200551,NA,NA,NA,NA,NA,0.0006271,NA,NA,NA,NA,0.000540657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007824887,NA,NA,NA,NA,NA,0.021692396,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
2014_44,2014,44,Washington,Klickitat,Bickleton,4,WW,5/27/14,378.9,206.4,384.55,206.3,45.981606,-120.240478,0,0,0,0,0,0,0,0,0,1,5,6,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,139,3000,2014_44,0.613921633,NA,0.103407884,NA,NA,NA,NA,0.009355385,0.236807173,NA,0.009808619,NA,NA,NA,NA,NA,0.000399192,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018909813,NA,NA,NA,NA,NA,0.007390299,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
2014_44,2014,44,Washington,Klickitat,Bickleton,4,WW,5/27/14,378.9,206.4,384.55,206.3,45.981606,-120.240478,0,0,0,0,0,0,0,0,0,1,5,6,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,140,2500,2014_44,0.606640201,NA,0.070739102,NA,NA,NA,NA,0.011326634,0.245422888,NA,0.015095123,NA,NA,NA,NA,NA,0.00139417,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.043078312,NA,NA,NA,NA,NA,0.006303571,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
2014_44,2014,44,Washington,Klickitat,Bickleton,4,WW,5/27/14,378.9,206.4,384.55,206.3,45.981606,-120.240478,0,0,0,0,0,0,0,0,0,1,5,6,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,141,2000,2014_44,0.452051215,NA,0.022207325,NA,NA,NA,NA,0.060521148,0.310143546,NA,0.009315351,NA,NA,NA,NA,NA,0.001793518,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11320944,NA,NA,NA,NA,NA,0.014616851,NA,NA,NA,NA,0.016141607,NA,NA,NA,NA,NA,NA
2014_44,2014,44,Washington,Klickitat,Bickleton,4,WW,5/27/14,378.9,206.4,384.55,206.3,45.981606,-120.240478,0,0,0,0,0,0,0,0,0,1,5,6,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,142,1500,2014_44,0.598635017,NA,0,NA,NA,NA,NA,0.019092867,0.313665376,NA,0.007963706,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.055997165,NA,NA,NA,NA,NA,0.004645869,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
2014_44,2014,44,Washington,Klickitat,Bickleton,4,WW,5/27/14,378.9,206.4,384.55,206.3,45.981606,-120.240478,0,0,0,0,0,0,0,0,0,1,5,6,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,143,1000,2014_44,0.602715359,NA,0,NA,NA,NA,NA,0.0185409,0.378743742,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
2014_44,2014,44,Washington,Klickitat,Bickleton,4,WW,5/27/14,378.9,206.4,384.55,206.3,45.981606,-120.240478,0,0,0,0,0,0,0,0,0,1,5,6,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,144,500,2014_44,0.752557943,NA,0,NA,NA,NA,NA,0.090804596,0.143943005,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.012694455,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
2014_45,2014,45,Oregon,Sherman,Wasco,4,WW,5/27/14,612.95,148.2,622.25,148.2,45.591656,-120.776721,0,0,0,0,0,0,0,0,0,6,18,24,2,0,2,0,0,0,8,2,10,0,0,0,0,0,0,0,0,0,72,8,80,0,145,4000,2014_45,0,NA,0.501899875,0,NA,NA,NA,0.00888934,0.0452386,NA,0.430120011,0.00049098,NA,NA,NA,NA,0.008004944,NA,NA,0.000174717,NA,0.001727112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002590694,NA,NA,NA,NA,NA,NA,NA,0.000863727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014_45,2014,45,Oregon,Sherman,Wasco,4,WW,5/27/14,612.95,148.2,622.25,148.2,45.591656,-120.776721,0,0,0,0,0,0,0,0,0,6,18,24,2,0,2,0,0,0,8,2,10,0,0,0,0,0,0,0,0,0,72,8,80,0,146,3500,2014_45,0,NA,0.552640686,0.000735561,NA,NA,NA,0.010891064,0.015910623,NA,0.416685304,0.001390507,NA,NA,NA,NA,0.000971388,NA,NA,0.000774867,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014_45,2014,45,Oregon,Sherman,Wasco,4,WW,5/27/14,612.95,148.2,622.25,148.2,45.591656,-120.776721,0,0,0,0,0,0,0,0,0,6,18,24,2,0,2,0,0,0,8,2,10,0,0,0,0,0,0,0,0,0,72,8,80,0,147,3000,2014_45,0,NA,0.541208679,0.000346083,NA,NA,NA,0.010344126,0.003465478,NA,0.444635633,0,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014_45,2014,45,Oregon,Sherman,Wasco,4,WW,5/27/14,612.95,148.2,622.25,148.2,45.591656,-120.776721,0,0,0,0,0,0,0,0,0,6,18,24,2,0,2,0,0,0,8,2,10,0,0,0,0,0,0,0,0,0,72,8,80,0,148,2500,2014_45,0,NA,0.48677789,0.002726144,NA,NA,NA,0.014668863,0.005238926,NA,0.480760964,0.002807802,NA,NA,NA,NA,0.005615525,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.001403885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014_45,2014,45,Oregon,Sherman,Wasco,4,WW,5/27/14,612.95,148.2,622.25,148.2,45.591656,-120.776721,0,0,0,0,0,0,0,0,0,6,18,24,2,0,2,0,0,0,8,2,10,0,0,0,0,0,0,0,0,0,72,8,80,0,149,2000,2014_45,0.001805804,NA,0.366695619,0,NA,NA,NA,0.027763137,0.011319026,NA,0.592416414,0,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014_45,2014,45,Oregon,Sherman,Wasco,4,WW,5/27/14,612.95,148.2,622.25,148.2,45.591656,-120.776721,0,0,0,0,0,0,0,0,0,6,18,24,2,0,2,0,0,0,8,2,10,0,0,0,0,0,0,0,0,0,72,8,80,0,150,1500,2014_45,0,NA,0.227154606,0,NA,NA,NA,0.033608957,0.000913854,NA,0.738322582,0,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014_45,2014,45,Oregon,Sherman,Wasco,4,WW,5/27/14,612.95,148.2,622.25,148.2,45.591656,-120.776721,0,0,0,0,0,0,0,0,0,6,18,24,2,0,2,0,0,0,8,2,10,0,0,0,0,0,0,0,0,0,72,8,80,0,151,1000,2014_45,0,NA,0.083627437,0,NA,NA,NA,0.050009518,0.002698115,NA,0.855217258,0.008447672,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014_45,2014,45,Oregon,Sherman,Wasco,4,WW,5/27/14,612.95,148.2,622.25,148.2,45.591656,-120.776721,0,0,0,0,0,0,0,0,0,6,18,24,2,0,2,0,0,0,8,2,10,0,0,0,0,0,0,0,0,0,72,8,80,0,152,500,2014_45,0,NA,0,0,NA,NA,NA,0.025564811,0,NA,0.974435189,0,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014_47,2014,47,Oregon,Wasco,Maupin,4,WW,5/28/14,632.85,189.7,609.25,227.9,45.197173,-121.123851,0,79,79,0,0,0,0,0,0,0,14,14,0,2,2,0,0,0,1,8,9,0,3,3,0,0,0,0,0,0,214,4,218,2,153,4000,2014_47,0.001580129,NA,0.305481233,0.003471907,NA,NA,NA,0.018201471,0.155797957,NA,0.333343288,0.004062514,0,NA,NA,NA,0.008306982,NA,0.091842337,0.001702502,NA,NA,NA,0.004586261,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.071035834,0.000587585,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
2014_47,2014,47,Oregon,Wasco,Maupin,4,WW,5/28/14,632.85,189.7,609.25,227.9,45.197173,-121.123851,0,79,79,0,0,0,0,0,0,0,14,14,0,2,2,0,0,0,1,8,9,0,3,3,0,0,0,0,0,0,214,4,218,2,154,3500,2014_47,0.000710148,NA,0.303075119,0.001954033,NA,NA,NA,0.026777531,0.209321758,NA,0.2491428,0.008607519,0,NA,NA,NA,0.000110167,NA,0.14135016,0.001014734,NA,NA,NA,0.002539172,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.053440453,0.000978237,NA,NA,NA,NA,NA,NA,NA,NA,0.000978169,NA
2014_47,2014,47,Oregon,Wasco,Maupin,4,WW,5/28/14,632.85,189.7,609.25,227.9,45.197173,-121.123851,0,79,79,0,0,0,0,0,0,0,14,14,0,2,2,0,0,0,1,8,9,0,3,3,0,0,0,0,0,0,214,4,218,2,155,3000,2014_47,0.00115637,NA,0.304196246,0,NA,NA,NA,0.072218466,0.271349935,NA,0.153315317,0.008581205,0,NA,NA,NA,0.007980507,NA,0.130711783,0.002312893,NA,NA,NA,0.002490905,0.001497553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.029893802,0.01153862,NA,NA,NA,NA,NA,NA,NA,NA,0.002756397,NA
2014_47,2014,47,Oregon,Wasco,Maupin,4,WW,5/28/14,632.85,189.7,609.25,227.9,45.197173,-121.123851,0,79,79,0,0,0,0,0,0,0,14,14,0,2,2,0,0,0,1,8,9,0,3,3,0,0,0,0,0,0,214,4,218,2,156,2500,2014_47,0.001413775,NA,0.273367811,0,NA,NA,NA,0.031974257,0.274090734,NA,0.110385593,0.013826368,0,NA,NA,NA,0.001413479,NA,0.117910546,0,NA,NA,NA,0.004023267,0.000996224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.066304343,0.088005146,NA,NA,NA,NA,NA,NA,NA,NA,0.016288457,NA
2014_47,2014,47,Oregon,Wasco,Maupin,4,WW,5/28/14,632.85,189.7,609.25,227.9,45.197173,-121.123851,0,79,79,0,0,0,0,0,0,0,14,14,0,2,2,0,0,0,1,8,9,0,3,3,0,0,0,0,0,0,214,4,218,2,157,2000,2014_47,0,NA,0.268170397,0.005454399,NA,NA,NA,0.032509576,0.338669979,NA,0.094201425,0.016077076,0.001240481,NA,NA,NA,0.005454814,NA,0.043507682,0.003286253,NA,NA,NA,0.012601638,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.071515083,0.107139121,NA,NA,NA,NA,NA,NA,NA,NA,0.000172076,NA
2014_47,2014,47,Oregon,Wasco,Maupin,4,WW,5/28/14,632.85,189.7,609.25,227.9,45.197173,-121.123851,0,79,79,0,0,0,0,0,0,0,14,14,0,2,2,0,0,0,1,8,9,0,3,3,0,0,0,0,0,0,214,4,218,2,158,1500,2014_47,0.002547624,NA,0.419568993,0,NA,NA,NA,0.064096968,0.214336813,NA,0.037726056,0.016408775,0.000809585,NA,NA,NA,0.002547418,NA,0.009197226,0.003037982,NA,NA,NA,0.015866047,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05873671,0.155119802,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
2014_47,2014,47,Oregon,Wasco,Maupin,4,WW,5/28/14,632.85,189.7,609.25,227.9,45.197173,-121.123851,0,79,79,0,0,0,0,0,0,0,14,14,0,2,2,0,0,0,1,8,9,0,3,3,0,0,0,0,0,0,214,4,218,2,159,1000,2014_47,0,NA,0.373178869,0,NA,NA,NA,0.076590099,0.107069403,NA,0.064970205,0.024116653,0,NA,NA,NA,0,NA,0.005910422,0.012759302,NA,NA,NA,0.020588422,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027653222,0.287163402,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
2014_47,2014,47,Oregon,Wasco,Maupin,4,WW,5/28/14,632.85,189.7,609.25,227.9,45.197173,-121.123851,0,79,79,0,0,0,0,0,0,0,14,14,0,2,2,0,0,0,1,8,9,0,3,3,0,0,0,0,0,0,214,4,218,2,160,500,2014_47,0,NA,0.287262846,0,NA,NA,NA,0.094893758,0,NA,0.086371308,0.139736128,0,NA,NA,NA,0,NA,0,0.012870805,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012870816,0.365994339,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
2014_48,2014,48,Washington,Grant,Coulee city,5,WW,6/11/14,656.85,118.7,670.15,118.7,47.739148,-119.342429,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,161,4000,2014_48,0.022015363,NA,0.260083803,0.000829085,NA,NA,NA,0.014757775,0.481176989,NA,0.21769482,0.000829205,NA,0.000125389,NA,NA,NA,NA,0.000829084,0.00082919,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000829298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014_48,2014,48,Washington,Grant,Coulee city,5,WW,6/11/14,656.85,118.7,670.15,118.7,47.739148,-119.342429,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,162,3500,2014_48,0.015026359,NA,0.24659319,0,NA,NA,NA,0.012238382,0.521316775,NA,0.184644794,0.002802235,NA,0.008666305,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0.003706639,NA,NA,NA,NA,NA,NA,NA,0.002203371,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00280195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014_48,2014,48,Washington,Grant,Coulee city,5,WW,6/11/14,656.85,118.7,670.15,118.7,47.739148,-119.342429,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,163,3000,2014_48,0.018838427,NA,0.249047666,0,NA,NA,NA,0.021559414,0.601959148,NA,0.103650666,0,NA,0.003098286,NA,NA,NA,NA,0.001104043,0,NA,NA,NA,NA,3.4709E-05,NA,NA,NA,NA,NA,NA,NA,0.00070764,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014_48,2014,48,Washington,Grant,Coulee city,5,WW,6/11/14,656.85,118.7,670.15,118.7,47.739148,-119.342429,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,164,2500,2014_48,0.000849984,NA,0.300069765,0,NA,NA,NA,0.027174971,0.433651173,NA,0.223723239,0.0026995,NA,0.007782114,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004049254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014_48,2014,48,Washington,Grant,Coulee city,5,WW,6/11/14,656.85,118.7,670.15,118.7,47.739148,-119.342429,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,165,2000,2014_48,0,NA,0.238272392,0,NA,NA,NA,0.051686037,0.497224393,NA,0.208618167,0.000726426,NA,0.001736447,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001736138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014_48,2014,48,Washington,Grant,Coulee city,5,WW,6/11/14,656.85,118.7,670.15,118.7,47.739148,-119.342429,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,166,1500,2014_48,0,NA,0.243093303,0,NA,NA,NA,0.061456937,0.425625485,NA,0.250701144,0.006279631,NA,0.010410712,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002432788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014_48,2014,48,Washington,Grant,Coulee city,5,WW,6/11/14,656.85,118.7,670.15,118.7,47.739148,-119.342429,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,167,1000,2014_48,0,NA,0.368873497,0,NA,NA,NA,0.019892639,0.176311731,NA,0.42387199,0,NA,0.011050143,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014_48,2014,48,Washington,Grant,Coulee city,5,WW,6/11/14,656.85,118.7,670.15,118.7,47.739148,-119.342429,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,168,500,2014_48,0,NA,0.297359724,0,NA,NA,NA,0.036871624,0,NA,0.665768652,0,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014_49,2014,49,Idaho,Latah,Genesee,2,WW,6/9/14,557.5,302.9,570.65,303,46.540238,-116.898962,0,0,0,0,0,0,0,0,0,44,4,48,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,102,4,106,1,169,4000,2014_49,0.240547146,NA,0.569935367,0.007703514,0.12571576,0.000849508,0,0.025869535,0.004247726,NA,NA,0.004727304,NA,NA,0.001240657,0,0.003088073,NA,0.003077522,0.005580033,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007417855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
