site_year,Year,Date,CDD,CP,PrecipZone,ringfinal,Lat,Long,Spring Wheat,Winter Wheat,allwheat,Fallow,AllCereal ,AllGrasslands,AllLegumes,LULCRich,LULCSimD,LULCeven,AphRich,AphSimD,AphAbund,Apheven,TotAph,Mfc,TotAphNoMfc,RelAbundMfc,month,JulianDate,TotDn,Totsg,TotRp,TotSa,TotMd,TotRm,TotMfc,TotSe,TotAm,TotRi
2014_19,2014,5/29/2014,498.3,188.4,Medium,3500,46.231688,-117.26066,0.232681175,0.120854537,0.353535712,0.205341385,0.028232669,0.277610442,0,10,0.802415641,0.769187953,4,0.564613742,53,0.68228677,57,present,30,47.36842105,May,149,0,0,0,22,3,0,27,1,0,0
2014_19,2014,5/29/2014,498.3,188.4,Medium,4000,46.231688,-117.26066,0.193159187,0.132636564,0.325795751,0.203736133,0.011320295,0.26525205,0.000853884,10,0.817447026,0.793849948,4,0.564613742,53,0.68228677,57,present,30,47.36842105,May,149,0,0,0,22,3,0,27,1,0,0
2014_28,2014,6/11/2014,736.2,121.8,low,500,46.92421,-118.394914,0.012307877,0.001295487,0.013603364,0.902269839,0,0,0,7,0.183392902,0.23906786,1,0,20,0,25,absent,25,0,June,162,0,0,0,20,0,0,0,0,0,0
2014_28,2014,6/11/2014,736.2,121.8,low,1000,46.92421,-118.394914,5.66E-05,0.011942975,0.011999549,0.858801587,0.004132835,0,0,8,0.251448019,0.261887845,1,0,20,0,25,absent,25,0,June,162,0,0,0,20,0,0,0,0,0,0
2014_28,2014,6/11/2014,736.2,121.8,low,1500,46.92421,-118.394914,0,0.092560897,0.092560897,0.87046471,0.00246439,0,0,5,0.233121035,0.308088076,1,0,20,0,25,absent,25,0,June,162,0,0,0,20,0,0,0,0,0,0
2014_28,2014,6/11/2014,736.2,121.8,low,2000,46.92421,-118.394914,0.001762859,0.396246433,0.398009292,0.592523387,0,0,0,4,0.491812061,0.528085258,1,0,20,0,25,absent,25,0,June,162,0,0,0,20,0,0,0,0,0,0
2014_28,2014,6/11/2014,736.2,121.8,low,2500,46.92421,-118.394914,0.002741091,0.494409742,0.497150833,0.500672409,0,0,0,4,0.504873894,0.522261381,1,0,20,0,25,absent,25,0,June,162,0,0,0,20,0,0,0,0,0,0
2014_28,2014,6/11/2014,736.2,121.8,low,3000,46.92421,-118.394914,0.00112106,0.544378229,0.545499289,0.451157723,0,0,0,4,0.500096621,0.516975901,1,0,20,0,25,absent,25,0,June,162,0,0,0,20,0,0,0,0,0,0
2014_28,2014,6/11/2014,736.2,121.8,low,3500,46.92421,-118.394914,0,0.582664692,0.582664692,0.416368999,0,0,0,3,0.48713778,0.624458804,1,0,20,0,25,absent,25,0,June,162,0,0,0,20,0,0,0,0,0,0
2014_28,2014,6/11/2014,736.2,121.8,low,4000,46.92421,-118.394914,0,0.603828971,0.603828971,0.392921014,0,0,0,3,0.480993088,0.628125426,1,0,20,0,25,absent,25,0,June,162,0,0,0,20,0,0,0,0,0,0
2014_32,2014,5/15/2014,507.1,183.5,Medium,500,45.7337,-118.747511,0,0.035526113,0.035526113,0.119347434,0,0,0.819345069,5,0.312678324,0.398229903,3,0.625,4,0.946107617,4,present,2,50,May,135,0,0,0,1,1,0,2,0,0,0
2014_32,2014,5/15/2014,507.1,183.5,Medium,1000,45.7337,-118.747511,0,0.172634921,0.172634921,0.072735902,0,0,0.400962079,6,0.706243644,0.765319741,3,0.625,4,0.946107617,4,present,2,50,May,135,0,0,0,1,1,0,2,0,0,0
2014_32,2014,5/15/2014,507.1,183.5,Medium,1500,45.7337,-118.747511,0.001452684,0.198940102,0.200392786,0.051560728,0,0,0.323658475,7,0.686585085,0.665751221,3,0.625,4,0.946107617,4,present,2,50,May,135,0,0,0,1,1,0,2,0,0,0
2014_32,2014,5/15/2014,507.1,183.5,Medium,2000,45.7337,-118.747511,0.002565428,0.185119651,0.187685079,0.092357066,0,0,0.243879127,10,0.699180283,0.608954229,3,0.625,4,0.946107617,4,present,2,50,May,135,0,0,0,1,1,0,2,0,0,0
2014_32,2014,5/15/2014,507.1,183.5,Medium,2500,45.7337,-118.747511,0.002419832,0.193642332,0.196062164,0.139639561,0.001400434,0.000931653,0.201846366,10,0.708291342,0.615022217,3,0.625,4,0.946107617,4,present,2,50,May,135,0,0,0,1,1,0,2,0,0,0
2014_32,2014,5/15/2014,507.1,183.5,Medium,3000,45.7337,-118.747511,0.000311675,0.230010434,0.230322109,0.292157804,0,0.000383441,0.138924264,10,0.733705159,0.61236701,3,0.625,4,0.946107617,4,present,2,50,May,135,0,0,0,1,1,0,2,0,0,0
2014_32,2014,5/15/2014,507.1,183.5,Medium,3500,45.7337,-118.747511,0,0.270019294,0.270019294,0.463666815,0.000969235,0.000969235,0.125549445,11,0.682361906,0.561051932,3,0.625,4,0.946107617,4,present,2,50,May,135,0,0,0,1,1,0,2,0,0,0
2014_32,2014,5/15/2014,507.1,183.5,Medium,4000,45.7337,-118.747511,0.000862725,0.301735636,0.302598361,0.568307224,0.000862735,0,0.112596754,10,0.574910555,0.455798671,3,0.625,4,0.946107617,4,present,2,50,May,135,0,0,0,1,1,0,2,0,0,0
2014_33,2014,5/28/2014,554.15,123.8,low,500,45.35486667,-119.79815,0,0,0,0.990806675,0,0,0,2,0.018217616,0.075342336,5,0.401920439,54,0.510247466,57,present,52,8.771929825,May,148,41,0,0,6,1,0,5,1,0,0
2014_33,2014,5/28/2014,554.15,123.8,low,1000,45.35486667,-119.79815,0,0,0,0.767503236,0,0,0,3,0.362477039,0.538347522,5,0.401920439,54,0.510247466,57,present,52,8.771929825,May,148,41,0,0,6,1,0,5,1,0,0
2014_33,2014,5/28/2014,554.15,123.8,low,1500,45.35486667,-119.79815,0.012310759,0,0.012310759,0.698045694,0,0,0,4,0.448887107,0.563449073,5,0.401920439,54,0.510247466,57,present,52,8.771929825,May,148,41,0,0,6,1,0,5,1,0,0
2014_33,2014,5/28/2014,554.15,123.8,low,2000,45.35486667,-119.79815,0.140849871,0.003380657,0.144230528,0.688953393,0,0,0,5,0.479280862,0.542467277,5,0.401920439,54,0.510247466,57,present,52,8.771929825,May,148,41,0,0,6,1,0,5,1,0,0
2014_33,2014,5/28/2014,554.15,123.8,low,2500,45.35486667,-119.79815,0.197143738,0.000190998,0.197334736,0.648109902,0,0,0,5,0.520169209,0.577301617,5,0.401920439,54,0.510247466,57,present,52,8.771929825,May,148,41,0,0,6,1,0,5,1,0,0
2014_33,2014,5/28/2014,554.15,123.8,low,3000,45.35486667,-119.79815,0.225898206,0.00072849,0.226626696,0.650216672,0,0,0,5,0.512686482,0.563183604,5,0.401920439,54,0.510247466,57,present,52,8.771929825,May,148,41,0,0,6,1,0,5,1,0,0
2014_33,2014,5/28/2014,554.15,123.8,low,3500,45.35486667,-119.79815,0.197266088,0.015161194,0.212427282,0.669593566,0,0,0,5,0.4998439,0.575912642,5,0.401920439,54,0.510247466,57,present,52,8.771929825,May,148,41,0,0,6,1,0,5,1,0,0
2014_33,2014,5/28/2014,554.15,123.8,low,4000,45.35486667,-119.79815,0.124236316,0.003115248,0.127351564,0.662348969,0,0,0,5,0.503589217,0.559548751,5,0.401920439,54,0.510247466,57,present,52,8.771929825,May,148,41,0,0,6,1,0,5,1,0,0
2014_34,2014,5/27/2014,384.55,206.3,Medium,500,45.997833,-120.219882,0.404052986,0.257417022,0.661470008,0,0,0,0,4,0.686880356,0.88834085,3,0.5088,50,0.730741249,56,present,26,53.57142857,May,147,0,0,0,18,2,0,30,0,0,0
2014_34,2014,5/27/2014,384.55,206.3,Medium,1000,45.997833,-120.219882,0.410333802,0.324264916,0.734598718,0.004193664,0,0.012581134,0,6,0.685961427,0.718181521,3,0.5088,50,0.730741249,56,present,26,53.57142857,May,147,0,0,0,18,2,0,30,0,0,0
2014_34,2014,5/27/2014,384.55,206.3,Medium,1500,45.997833,-120.219882,0.497703976,0.37645582,0.874159796,0.002511857,0,0,0,5,0.600142314,0.651801192,3,0.5088,50,0.730741249,56,present,26,53.57142857,May,147,0,0,0,18,2,0,30,0,0,0
2014_34,2014,5/27/2014,384.55,206.3,Medium,2000,45.997833,-120.219882,0.49683098,0.343891267,0.840722247,0.001792859,0,0,0,5,0.614539333,0.663560029,3,0.5088,50,0.730741249,56,present,26,53.57142857,May,147,0,0,0,18,2,0,30,0,0,0
2014_34,2014,5/27/2014,384.55,206.3,Medium,2500,45.997833,-120.219882,0.501313289,0.257164079,0.758477368,0.001393868,0,0.001591529,0,6,0.632384473,0.621077088,3,0.5088,50,0.730741249,56,present,26,53.57142857,May,147,0,0,0,18,2,0,30,0,0,0
2014_34,2014,5/27/2014,384.55,206.3,Medium,3000,45.997833,-120.219882,0.4871175,0.330639737,0.817757237,0,0,0.00097848,0,5,0.625111094,0.671608598,3,0.5088,50,0.730741249,56,present,26,53.57142857,May,147,0,0,0,18,2,0,30,0,0,0
2014_34,2014,5/27/2014,384.55,206.3,Medium,3500,45.997833,-120.219882,0.504972206,0.333426354,0.83839856,0,0,0.000964699,0,5,0.609868253,0.644339938,3,0.5088,50,0.730741249,56,present,26,53.57142857,May,147,0,0,0,18,2,0,30,0,0,0
2014_34,2014,5/27/2014,384.55,206.3,Medium,4000,45.997833,-120.219882,0.527479314,0.359732733,0.887212047,0,0,0,0,5,0.58126193,0.610763186,3,0.5088,50,0.730741249,56,present,26,53.57142857,May,147,0,0,0,18,2,0,30,0,0,0
2014_35,2014,6/12/2014,547.2,327.1,High,500,46.58826667,-116.94665,0.17682805,0.06195572,0.23878377,0,0.151840153,0.012668491,0.552750386,10,0.656920295,0.627924217,3,0.582206035,62,0.858485689,62,present,33,46.77419355,June,163,0,0,0,27,6,0,29,0,0,0
2014_35,2014,6/12/2014,547.2,327.1,High,1000,46.58826667,-116.94665,0.168319768,0.012587203,0.180906971,0.004149419,0.063782731,0.050930599,0.344501763,14,0.856826035,0.814348428,3,0.582206035,62,0.858485689,62,present,33,46.77419355,June,163,0,0,0,27,6,0,29,0,0,0
2014_35,2014,6/12/2014,547.2,327.1,High,1500,46.58826667,-116.94665,0.274824065,0.133017941,0.407842006,0.025585573,0.091051017,0.033042663,0.298095402,16,0.853261751,0.802204719,3,0.582206035,62,0.858485689,62,present,33,46.77419355,June,163,0,0,0,27,6,0,29,0,0,0
2014_35,2014,6/12/2014,547.2,327.1,High,2000,46.58826667,-116.94665,0.236927358,0.343844678,0.580772036,0.008344183,0.087410532,0.016455836,0.212986138,14,0.801054178,0.748143962,3,0.582206035,62,0.858485689,62,present,33,46.77419355,June,163,0,0,0,27,6,0,29,0,0,0
2014_35,2014,6/12/2014,547.2,327.1,High,2500,46.58826667,-116.94665,0.227815733,0.347206809,0.575022542,0,0.081708378,0.012614129,0.266363802,13,0.774034478,0.698441566,3,0.582206035,62,0.858485689,62,present,33,46.77419355,June,163,0,0,0,27,6,0,29,0,0,0
2014_35,2014,6/12/2014,547.2,327.1,High,3000,46.58826667,-116.94665,0.241195946,0.25382933,0.495025276,0.001127988,0.057836515,0.003384462,0.395258214,16,0.732248543,0.572688275,3,0.582206035,62,0.858485689,62,present,33,46.77419355,June,163,0,0,0,27,6,0,29,0,0,0
2014_35,2014,6/12/2014,547.2,327.1,High,3500,46.58826667,-116.94665,0.261219377,0.269896992,0.531116369,0,0.03993909,0.008638042,0.359502026,16,0.733868214,0.565908798,3,0.582206035,62,0.858485689,62,present,33,46.77419355,June,163,0,0,0,27,6,0,29,0,0,0
2014_35,2014,6/12/2014,547.2,327.1,High,4000,46.58826667,-116.94665,0.26557019,0.290613282,0.556183472,0,0.066245641,0.004074985,0.310133674,13,0.762471377,0.651586589,3,0.582206035,62,0.858485689,62,present,33,46.77419355,June,163,0,0,0,27,6,0,29,0,0,0
2014_39,2014,6/12/2014,693.95,215.1,Medium,500,47.022506,-117.610526,0.455017781,0.451753781,0.906771562,0,0,0,0,3,0.580185799,0.853968202,3,0.131963223,86,0.270663943,99,present,95,4.04040404,June,163,0,0,0,80,2,0,4,0,0,0
2014_39,2014,6/12/2014,693.95,215.1,Medium,1000,47.022506,-117.610526,0.379775195,0.585747751,0.965522946,0,0,0.003418178,0,4,0.511694036,0.582908705,3,0.131963223,86,0.270663943,99,present,95,4.04040404,June,163,0,0,0,80,2,0,4,0,0,0
2014_39,2014,6/12/2014,693.95,215.1,Medium,1500,47.022506,-117.610526,0.237383251,0.677952096,0.915335347,0.002465655,0,0.061927901,0.002481948,6,0.479866389,0.490267118,3,0.131963223,86,0.270663943,99,present,95,4.04040404,June,163,0,0,0,80,2,0,4,0,0,0
2014_39,2014,6/12/2014,693.95,215.1,Medium,2000,47.022506,-117.610526,0.124468497,0.729181652,0.853650149,0.000696558,0,0.120083487,0.008619018,7,0.438110313,0.445893503,3,0.131963223,86,0.270663943,99,present,95,4.04040404,June,163,0,0,0,80,2,0,4,0,0,0
2014_39,2014,6/12/2014,693.95,215.1,Medium,2500,47.022506,-117.610526,0.218800481,0.569207633,0.788008114,0.022545124,0,0.159147797,0.001499668,7,0.601817682,0.596617694,3,0.131963223,86,0.270663943,99,present,95,4.04040404,June,163,0,0,0,80,2,0,4,0,0,0
2014_39,2014,6/12/2014,693.95,215.1,Medium,3000,47.022506,-117.610526,0.101108337,0.577376073,0.67848441,0.094986245,0,0.193221515,0.004452331,7,0.609542523,0.633935345,3,0.131963223,86,0.270663943,99,present,95,4.04040404,June,163,0,0,0,80,2,0,4,0,0,0
2014_39,2014,6/12/2014,693.95,215.1,Medium,3500,47.022506,-117.610526,0.097954382,0.380056513,0.478010895,0.225206744,0.000430595,0.239763247,0.010456035,9,0.736096449,0.678243544,3,0.131963223,86,0.270663943,99,present,95,4.04040404,June,163,0,0,0,80,2,0,4,0,0,0
2014_39,2014,6/12/2014,693.95,215.1,Medium,4000,47.022506,-117.610526,0.04508389,0.314262857,0.359346747,0.263274372,0.001303633,0.295396031,0.010726948,9,0.738297536,0.673640169,3,0.131963223,86,0.270663943,99,present,95,4.04040404,June,163,0,0,0,80,2,0,4,0,0,0
2014_4,2014,6/9/2014,736.05,234.1,Medium,500,46.748738,-117.424423,0.141356937,0.474822473,0.61617941,0.062892655,0.320927935,0,0,4,0.64761161,0.843062373,4,0.098619329,117,0.177970093,131,present,127,3.053435115,June,160,0,0,0,111,1,0,4,1,0,0
2014_4,2014,6/9/2014,736.05,234.1,Medium,1000,46.748738,-117.424423,0.281048998,0.270126863,0.551175861,0.250019763,0.162858141,0,0.004137014,6,0.757981341,0.828607645,4,0.098619329,117,0.177970093,131,present,127,3.053435115,June,160,0,0,0,111,1,0,4,1,0,0
2014_4,2014,6/9/2014,736.05,234.1,Medium,1500,46.748738,-117.424423,0.178640855,0.388758421,0.567399276,0.399564281,0.008798158,0,0,5,0.656637818,0.72894848,4,0.098619329,117,0.177970093,131,present,127,3.053435115,June,160,0,0,0,111,1,0,4,1,0,0
2014_4,2014,6/9/2014,736.05,234.1,Medium,2000,46.748738,-117.424423,0.199377789,0.345168175,0.544545964,0.42148693,0.016502968,0,0.001768603,6,0.66293437,0.667977917,4,0.098619329,117,0.177970093,131,present,127,3.053435115,June,160,0,0,0,111,1,0,4,1,0,0
2014_4,2014,6/9/2014,736.05,234.1,Medium,2500,46.748738,-117.424423,0.179983859,0.589736283,0.769720142,0.216368954,0.000557346,0,0.003748615,6,0.572894785,0.569793394,4,0.098619329,117,0.177970093,131,present,127,3.053435115,June,160,0,0,0,111,1,0,4,1,0,0
2014_4,2014,6/9/2014,736.05,234.1,Medium,3000,46.748738,-117.424423,0.248165669,0.599217668,0.847383337,0.095242994,0.010996149,0.017851526,0.00030788,9,0.569284383,0.508564793,4,0.098619329,117,0.177970093,131,present,127,3.053435115,June,160,0,0,0,111,1,0,4,1,0,0
2014_4,2014,6/9/2014,736.05,234.1,Medium,3500,46.748738,-117.424423,0.209031213,0.674671312,0.883702525,0.090373939,0.003685212,0.017617744,0,7,0.492611816,0.476139459,4,0.098619329,117,0.177970093,131,present,127,3.053435115,June,160,0,0,0,111,1,0,4,1,0,0
2014_4,2014,6/9/2014,736.05,234.1,Medium,4000,46.748738,-117.424423,0.115532456,0.520359114,0.63589157,0.050661056,0.006415024,0.162668807,0.108346484,13,0.676467122,0.588775484,4,0.098619329,117,0.177970093,131,present,127,3.053435115,June,160,0,0,0,111,1,0,4,1,0,0
2014_41,2014,6/25/2014,593.85,326.9,High,500,46.10823333,-116.2854667,0.093759362,0.229657645,0.323417007,0.343295169,0.012665712,0,0.180424133,8,0.778315213,0.807221609,2,0.277777778,30,0.649553985,44,present,39,11.36363636,June,176,0,0,0,25,0,0,5,0,0,0
2014_41,2014,6/25/2014,593.85,326.9,High,1000,46.10823333,-116.2854667,0.015056133,0.287235908,0.302292041,0.40457589,0.016741428,0,0.235435373,9,0.698548391,0.624111241,2,0.277777778,30,0.649553985,44,present,39,11.36363636,June,176,0,0,0,25,0,0,5,0,0,0
2014_41,2014,6/25/2014,593.85,326.9,High,1500,46.10823333,-116.2854667,0,0.328646441,0.328646441,0.343187949,0.006169446,0.002506897,0.286841242,8,0.69252812,0.614291356,2,0.277777778,30,0.649553985,44,present,39,11.36363636,June,176,0,0,0,25,0,0,5,0,0,0
2014_41,2014,6/25/2014,593.85,326.9,High,2000,46.10823333,-116.2854667,0.001789415,0.372418118,0.374207533,0.159708761,0.024096546,0.035285383,0.356735707,12,0.709114665,0.595362916,2,0.277777778,30,0.649553985,44,present,39,11.36363636,June,176,0,0,0,25,0,0,5,0,0,0
2014_41,2014,6/25/2014,593.85,326.9,High,2500,46.10823333,-116.2854667,0.025329304,0.47573624,0.501065544,0.078251288,0.015085878,0.032476987,0.339660081,12,0.654991009,0.55079186,2,0.277777778,30,0.649553985,44,present,39,11.36363636,June,176,0,0,0,25,0,0,5,0,0,0
2014_41,2014,6/25/2014,593.85,326.9,High,3000,46.10823333,-116.2854667,0.136182872,0.490029758,0.62621263,0.12164787,0.025691443,0.080171461,0.125281535,13,0.704389032,0.610252505,2,0.277777778,30,0.649553985,44,present,39,11.36363636,June,176,0,0,0,25,0,0,5,0,0,0
2014_41,2014,6/25/2014,593.85,326.9,High,3500,46.10823333,-116.2854667,0.23696125,0.430594963,0.667556213,0.160891269,0.029929937,0.076005971,0.035663594,15,0.725143068,0.592193198,2,0.277777778,30,0.649553985,44,present,39,11.36363636,June,176,0,0,0,25,0,0,5,0,0,0
2014_41,2014,6/25/2014,593.85,326.9,High,4000,46.10823333,-116.2854667,0.198391239,0.367917791,0.56630903,0.189448502,0.058560825,0.087501935,0.014096917,14,0.776380577,0.675280557,2,0.277777778,30,0.649553985,44,present,39,11.36363636,June,176,0,0,0,25,0,0,5,0,0,0
2014_43,2014,5/15/2014,510.7,264,Medium,500,45.873152,-118.357682,0,0.138010067,0.138010067,0.140147963,0,0.038695438,0.672519484,5,0.507419042,0.614830476,3,0.541666667,12,0.807769104,12,present,8,33.33333333,May,135,0,0,0,7,1,0,4,0,0,0
2014_43,2014,5/15/2014,510.7,264,Medium,1000,45.873152,-118.357682,0,0.087170938,0.087170938,0.084289385,0,0.065150962,0.567358877,5,0.620728086,0.770417783,3,0.541666667,12,0.807769104,12,present,8,33.33333333,May,135,0,0,0,7,1,0,4,0,0,0
2014_43,2014,5/15/2014,510.7,264,Medium,1500,45.873152,-118.357682,0.002749671,0.202946287,0.205695958,0.286862072,0,0.016912432,0.367642209,6,0.725967276,0.77715443,3,0.541666667,12,0.807769104,12,present,8,33.33333333,May,135,0,0,0,7,1,0,4,0,0,0
2014_43,2014,5/15/2014,510.7,264,Medium,2000,45.873152,-118.357682,0.005224915,0.326721849,0.331946764,0.306205505,0,0.01548788,0.257315271,6,0.725083762,0.772654847,3,0.541666667,12,0.807769104,12,present,8,33.33333333,May,135,0,0,0,7,1,0,4,0,0,0
2014_43,2014,5/15/2014,510.7,264,Medium,2500,45.873152,-118.357682,0,0.359663618,0.359663618,0.21472597,0,0.005641262,0.236775994,8,0.752887197,0.738565842,3,0.541666667,12,0.807769104,12,present,8,33.33333333,May,135,0,0,0,7,1,0,4,0,0,0
2014_43,2014,5/15/2014,510.7,264,Medium,3000,45.873152,-118.357682,0.002285289,0.390175574,0.392460863,0.194650085,0.003394484,0.058566863,0.18713926,15,0.767633718,0.638423705,3,0.541666667,12,0.807769104,12,present,8,33.33333333,May,135,0,0,0,7,1,0,4,0,0,0
2014_43,2014,5/15/2014,510.7,264,Medium,3500,45.873152,-118.357682,0,0.417375752,0.417375752,0.269857099,0.006015271,0.052045831,0.05322556,13,0.722631319,0.603203986,3,0.541666667,12,0.807769104,12,present,8,33.33333333,May,135,0,0,0,7,1,0,4,0,0,0
2014_43,2014,5/15/2014,510.7,264,Medium,4000,45.873152,-118.357682,0.00258271,0.301186045,0.303768755,0.391203257,0.004137565,0.044957276,0.024518223,14,0.721248299,0.575923119,3,0.541666667,12,0.807769104,12,present,8,33.33333333,May,135,0,0,0,7,1,0,4,0,0,0
2014_44,2014,5/27/2014,384.55,206.3,Medium,500,45.981606,-120.240478,0.752557943,0,0.752557943,0,0,0.012694455,0,4,0.404530329,0.552612069,2,0.48,10,0.970250881,10,absent,10,0,May,147,0,0,0,6,4,0,0,0,0,0
2014_44,2014,5/27/2014,384.55,206.3,Medium,1000,45.981606,-120.240478,0.602715359,0,0.602715359,0,0,0,0,3,0.49294361,0.679577325,2,0.48,10,0.970250881,10,absent,10,0,May,147,0,0,0,6,4,0,0,0,0,0
2014_44,2014,5/27/2014,384.55,206.3,Medium,1500,45.981606,-120.240478,0.598635017,0,0.598635017,0.007963706,0,0.004645869,0,6,0.539664924,0.542023139,2,0.48,10,0.970250881,10,absent,10,0,May,147,0,0,0,6,4,0,0,0,0,0
2014_44,2014,5/27/2014,384.55,206.3,Medium,2000,45.981606,-120.240478,0.452051215,0.022207325,0.47425854,0.009315351,0,0.014616851,0.001793518,9,0.681924132,0.639956834,2,0.48,10,0.970250881,10,absent,10,0,May,147,0,0,0,6,4,0,0,0,0,0
2014_44,2014,5/27/2014,384.55,206.3,Medium,2500,45.981606,-120.240478,0.606640201,0.070739102,0.677379303,0.015095123,0,0.006303571,0.00139417,8,0.564497678,0.541444281,2,0.48,10,0.970250881,10,absent,10,0,May,147,0,0,0,6,4,0,0,0,0,0
2014_44,2014,5/27/2014,384.55,206.3,Medium,3000,45.981606,-120.240478,0.613921633,0.103407884,0.717329517,0.009808619,0,0.007390299,0.000399192,8,0.55573331,0.518753599,2,0.48,10,0.970250881,10,absent,10,0,May,147,0,0,0,6,4,0,0,0,0,0
2014_44,2014,5/27/2014,384.55,206.3,Medium,3500,45.981606,-120.240478,0.471651713,0.263695615,0.735347328,0.000200551,0,0.021692396,0.0006271,9,0.657176092,0.55409138,2,0.48,10,0.970250881,10,absent,10,0,May,147,0,0,0,6,4,0,0,0,0,0
2014_44,2014,5/27/2014,384.55,206.3,Medium,4000,45.981606,-120.240478,0.372315942,0.339917922,0.712233864,0,0,0.012437688,0,6,0.675408128,0.667182561,2,0.48,10,0.970250881,10,absent,10,0,May,147,0,0,0,6,4,0,0,0,0,0
2014_45,2014,5/27/2014,622.25,148.2,low,500,45.591656,-120.776721,0,0,0,0.974435189,0,0,0,2,0.049822503,0.171513123,3,0.475308642,36,0.715869159,44,present,34,22.72727273,May,147,0,0,0,24,2,0,10,0,0,0
2014_45,2014,5/27/2014,622.25,148.2,low,1000,45.591656,-120.776721,0,0.083627437,0.083627437,0.855217258,0,0,0,5,0.259030299,0.34005229,3,0.475308642,36,0.715869159,44,present,34,22.72727273,May,147,0,0,0,24,2,0,10,0,0,0
2014_45,2014,5/27/2014,622.25,148.2,low,1500,45.591656,-120.776721,0,0.227154606,0.227154606,0.738322582,0,0,0,4,0.402150152,0.49121295,3,0.475308642,36,0.715869159,44,present,34,22.72727273,May,147,0,0,0,24,2,0,10,0,0,0
2014_45,2014,5/27/2014,622.25,148.2,low,2000,45.591656,-120.776721,0.001805804,0.366695619,0.368501423,0.592416414,0,0,0,5,0.513674942,0.521651031,3,0.475308642,36,0.715869159,44,present,34,22.72727273,May,147,0,0,0,24,2,0,10,0,0,0
2014_45,2014,5/27/2014,622.25,148.2,low,2500,45.591656,-120.776721,0,0.48677789,0.48677789,0.480760964,0.002726144,0.001403885,0.005615525,8,0.531624738,0.414951175,3,0.475308642,36,0.715869159,44,present,34,22.72727273,May,147,0,0,0,24,2,0,10,0,0,0
2014_45,2014,5/27/2014,622.25,148.2,low,3000,45.591656,-120.776721,0,0.541208679,0.541208679,0.444635633,0.000346083,0,0,5,0.509273188,0.473602454,3,0.475308642,36,0.715869159,44,present,34,22.72727273,May,147,0,0,0,24,2,0,10,0,0,0
2014_45,2014,5/27/2014,622.25,148.2,low,3500,45.591656,-120.776721,0,0.552640686,0.552640686,0.416685304,0.000735561,0,0.000971388,8,0.520585848,0.401222328,3,0.475308642,36,0.715869159,44,present,34,22.72727273,May,147,0,0,0,24,2,0,10,0,0,0
2014_45,2014,5/27/2014,622.25,148.2,low,4000,45.591656,-120.776721,0,0.501899875,0.501899875,0.430120011,0,0.000863727,0.008004944,10,0.560892949,0.420081795,3,0.475308642,36,0.715869159,44,present,34,22.72727273,May,147,0,0,0,24,2,0,10,0,0,0
2014_47,2014,5/28/2014,609.25,227.9,Medium,500,45.197173,-121.123851,0,0.287262846,0.287262846,0.086371308,0,0.012870816,0,7,0.747205872,0.795584285,5,0.429557167,107,0.542307784,111,present,102,8.108108108,May,148,79,0,0,14,2,0,9,3,0,0
2014_47,2014,5/28/2014,609.25,227.9,Medium,1000,45.197173,-121.123851,0,0.373178869,0.373178869,0.064970205,0.026498844,0.027653222,0,10,0.754755754,0.735980414,5,0.429557167,107,0.542307784,111,present,102,8.108108108,May,148,79,0,0,14,2,0,9,3,0,0
2014_47,2014,5/28/2014,609.25,227.9,Medium,1500,45.197173,-121.123851,0.002547624,0.419568993,0.422116617,0.037726056,0.025872858,0.05873671,0.002547418,13,0.744349327,0.654946811,5,0.429557167,107,0.542307784,111,present,102,8.108108108,May,148,79,0,0,14,2,0,9,3,0,0
2014_47,2014,5/28/2014,609.25,227.9,Medium,2000,45.197173,-121.123851,0,0.268170397,0.268170397,0.094201425,0.062976276,0.071515083,0.005454814,14,0.784481239,0.691461429,5,0.429557167,107,0.542307784,111,present,102,8.108108108,May,148,79,0,0,14,2,0,9,3,0,0
2014_47,2014,5/28/2014,609.25,227.9,Medium,2500,45.197173,-121.123851,0.001413775,0.273367811,0.274781586,0.110385593,0.138222271,0.066304343,0.001413479,13,0.810415251,0.73387207,5,0.429557167,107,0.542307784,111,present,102,8.108108108,May,148,79,0,0,14,2,0,9,3,0,0
2014_47,2014,5/28/2014,609.25,227.9,Medium,3000,45.197173,-121.123851,0.00115637,0.304196246,0.305352616,0.153315317,0.135959085,0.029893802,0.007980507,14,0.786840356,0.666051528,5,0.429557167,107,0.542307784,111,present,102,8.108108108,May,148,79,0,0,14,2,0,9,3,0,0
2014_47,2014,5/28/2014,609.25,227.9,Medium,3500,45.197173,-121.123851,0.000710148,0.303075119,0.303785267,0.2491428,0.146821534,0.053440453,0.000110167,14,0.778617138,0.629157288,5,0.429557167,107,0.542307784,111,present,102,8.108108108,May,148,79,0,0,14,2,0,9,3,0,0
2014_47,2014,5/28/2014,609.25,227.9,Medium,4000,45.197173,-121.123851,0.001580129,0.305481233,0.307061362,0.333343288,0.099900505,0.071035834,0.008306982,13,0.757353729,0.635522731,5,0.429557167,107,0.542307784,111,present,102,8.108108108,May,148,79,0,0,14,2,0,9,3,0,0
2014_48,2014,6/11/2014,670.15,118.7,low,500,47.739148,-119.342429,0,0.297359724,0.297359724,0.665768652,0,0,0,3,0.46696978,0.685359617,1,0,25,0,25,absent,25,0,June,162,0,0,0,25,0,0,0,0,0,0
